"id:ID","name","uri","uuid"
"51","DISTRIBUTION","https://crm.d4k.dk/dataset/observation/observation_result/distribution","c5a19d3c-1909-4879-9e41-4bc32eb843ec"
"52","CHRONICITY","https://crm.d4k.dk/dataset/observation/observation_result/chronicity","ac88d8d8-2517-4b8c-b142-1e8250f734a9"
"53","CODED","https://crm.d4k.dk/dataset/observation/observation_result/coded","6e3cb438-0489-44a8-9669-e0a27fbb9cfe"
"54","TYPE","https://crm.d4k.dk/dataset/observation/observation_result/type","8a16d516-b711-45ac-b2f2-511b8685581a"
"55","SCALE","https://crm.d4k.dk/dataset/observation/observation_result/scale","14127c28-2106-4b7d-953d-b0f61e5ef724"
"56","THERAPEUTIC INTERVENTION","https://crm.d4k.dk/dataset/therapeutic_intervention","76a750d3-51fd-4519-800f-1b2aba0ca88f"
"57","DESCRIPTION","https://crm.d4k.dk/dataset/therapeutic_intervention/description","655ff339-4be9-477e-a645-60476963adac"
"58","ADJUSTMENT","https://crm.d4k.dk/dataset/therapeutic_intervention/adjustment","a4ab038d-15c7-4bda-88de-044b251489a6"
"59","DAILY DOSE","https://crm.d4k.dk/dataset/therapeutic_intervention/daily_dose","1dfed5fa-7613-400c-b26f-b63c9788ee00"
"60","FREQUENCY","https://crm.d4k.dk/dataset/therapeutic_intervention/frequency","4240b6a2-060a-4e1e-8aa1-983d94a2777c"
"61","TREATMENT VEHICLE","https://crm.d4k.dk/dataset/therapeutic_intervention/treatment_vehicle","853bc57f-0e7e-40ed-9629-940d054e5188"
"62","CARRIER","https://crm.d4k.dk/dataset/therapeutic_intervention/treatment_vehicle/carrier","e0cfd37e-24d2-441b-832d-56092a2d8d07"
"63","AMOUNT","https://crm.d4k.dk/dataset/therapeutic_intervention/treatment_vehicle/amount","4d30cc3d-eb74-4904-9115-1791dc685ae3"
"64","FORM","https://crm.d4k.dk/dataset/therapeutic_intervention/form","990c3505-041c-49bb-9fcb-ebc8bb1645ae"
"65","ROUTE","https://crm.d4k.dk/dataset/therapeutic_intervention/route","976e23fe-1508-4fa7-bf7c-ff1574a41560"
"66","SINGLE DOSE","https://crm.d4k.dk/dataset/therapeutic_intervention/single_dose","7328ba32-131b-40de-b88f-8a49d1e6ca06"
"67","TREATMENT","https://crm.d4k.dk/dataset/therapeutic_intervention/treatment","42c2ef5f-2324-44d7-afea-b22b32bebab6"
